time,x,y,z,vx,vy,vz,priority,type
1.7000000000000002,2680.9462935198812,6494.54510163824,5217.070994136656,-109.08200698909121,21.815849650431364,-8.697226922212677,2,cruise
1.8,2670.037173368686,6496.727183764027,5217.070994136656,-109.09120151195123,21.820821257871902,-8.695802664851971,2,cruise
1.9000000000000001,2659.128743702845,6498.908838637169,5217.070994136656,-109.08429665841055,21.81654873140854,-8.694217267941204,2,cruise
2.0,2648.220939627398,6501.09018416377,5217.070994136656,-109.07804075447088,21.813455266011335,-8.689649515565629,2,cruise
2.1,2637.3124736260097,6503.271166636524,5217.070994136656,-109.08466001388155,21.809824727545685,-8.693466894505612,2,cruise
2.2,2626.402811784976,6505.452636081759,5217.070994136656,-109.09661841033744,21.814694452353542,-8.69816091790764,2,cruise
2.3000000000000003,2615.493162438061,6507.634586273653,5217.070994136656,-109.09649346915016,21.819501918942603,-8.69369560614734,2,cruise
2.4000000000000004,2604.584178476255,6509.816437980063,5217.070994136656,-109.08983961806044,21.81851706409751,-8.697928589267782,2,cruise
2.5,2593.675114796238,6511.996602352038,5217.070994136656,-109.0906368001695,21.80164371975793,-8.712399713992014,2,cruise
2.6,2582.7647284166087,6514.175769477187,5217.070994136656,-109.10386379629306,21.791671251481915,-8.70840197172478,2,cruise
2.7,2571.853436557924,6516.354558439781,5217.070994136656,-109.11291858684666,21.78788962594152,-8.695409688746919,2,cruise
2.8000000000000003,2560.9417884352683,6518.534084917943,5217.070994136656,-109.11648122655727,21.79526478162619,-8.704745865547018,2,cruise
2.9000000000000004,2550.0299348750546,6520.71266137405,5217.070994136656,-109.11853560213595,21.785764561077084,-8.708136196306024,2,cruise
3.0,2539.1189216229786,6522.8895105097345,5217.070994136656,-109.11013252076138,21.76849135684516,-8.703791959870564,2,cruise
3.1,2528.208146106505,6525.065765495463,5217.070994136656,-109.10775516473807,21.762549857288192,-8.718252538414449,2,cruise
3.2,2517.297442719539,6527.241490988483,5217.070994136656,-109.10703386966092,21.757254930197554,-8.715925776300901,2,cruise
3.3000000000000003,2506.3867611847186,6529.418818260394,5217.070994136656,-109.10681534820569,21.773272719110764,-8.718319332575632,2,cruise
3.4000000000000004,2495.4750561524056,6531.59632480794,5217.070994136656,-109.1170503231319,21.775065475460327,-8.716119365735915,2,cruise
3.5,2484.5647103076676,6533.774666466732,5217.070994136656,-109.1034584473795,21.783416587919472,-8.71255065514442,2,cruise
3.6,2473.655827765821,6535.95181936247,5217.070994136656,-109.0888254184673,21.771528957376244,-8.718948170471919,2,cruise
3.7,2462.746018648033,6538.128582448405,5217.070994136656,-109.09809117788134,21.767630859344685,-8.732715031947482,2,cruise
3.8000000000000003,2451.8368446811915,6540.305123311642,5217.070994136656,-109.0917396684132,21.765408632373695,-8.747423094892508,2,cruise
3.9000000000000004,2440.926655135269,6542.481977688727,5217.070994136656,-109.10189545922528,21.768543770848197,-8.739041829213564,2,cruise
4.0,2430.018462320238,6544.661745928278,5217.070994136656,-109.08192815030836,21.79768239550827,-8.734897734880803,2,cruise
4.1000000000000005,2419.1092799670873,6546.839382121548,5217.070994136656,-109.09182353150868,21.776361932700958,-8.732220620257365,2,cruise
4.2,2408.1992846728413,6549.016602957558,5217.070994136656,-109.09995294246178,21.77220836009916,-8.738341588247964,2,cruise
4.3,2397.2891485877085,6551.194889773798,5217.070994136656,-109.10136085132595,21.782868162407038,-8.736771102573512,2,cruise
4.4,2386.378853867739,6553.372140936286,5217.070994136656,-109.10294719969633,21.77251162487878,-8.753517932020555,2,cruise
4.5,2375.4680728398603,6555.549338316223,5217.070994136656,-109.10781027878707,21.7719737993706,-8.735838632884757,2,cruise
4.6000000000000005,2364.557422086503,6557.727518435671,5217.070994136656,-109.10650753357234,21.78180119448083,-8.740831588870149,2,cruise
4.7,2353.6455863893793,6559.904733438357,5217.070994136656,-109.11835697123651,21.772150026858508,-8.748083849515506,2,cruise
4.800000000000001,2342.735879161988,6562.081127054364,5217.070994136656,-109.09707227391216,21.763936160066265,-8.739698957478144,2,cruise
4.9,2331.8252690074187,6564.2584522433835,5217.070994136656,-109.10610154569304,21.77325189019501,-8.735849447817085,2,cruise
5.0,2320.914502214952,6566.435736669877,5217.070994136656,-109.10766792466961,21.772844264933656,-8.742397324771378,2,cruise
5.1000000000000005,2310.0041814946862,6568.61256611289,5217.070994136656,-109.10320720265479,21.768294430130247,-8.754653382409051,2,cruise
5.2,2299.0925828368463,6570.78956814382,5217.070994136656,-109.11598657839798,21.77002030930747,-8.738862469844946,2,cruise
5.300000000000001,2288.18114417062,6572.966451536425,5217.070994136656,-109.11438666226225,21.76883392604637,-8.736004208448922,2,cruise
5.4,2277.2710115061354,6575.14355431153,5217.070994136656,-109.10132664484517,21.771027751060007,-8.740113480757259,2,cruise
5.5,2266.361985130361,6577.321085843075,5217.070994136656,-109.09026375774458,21.775315315444622,-8.7247559208373,2,cruise
5.6000000000000005,2255.4531419890236,6579.497392905588,5217.070994136656,-109.08843141337236,21.76307062512742,-8.738437512829757,2,cruise
5.7,2244.5459497756187,6581.675423633821,5217.070994136656,-109.07192213405006,21.78030728233525,-8.740232704962583,2,cruise
5.800000000000001,2233.6383743748925,6583.854915806347,5217.070994136656,-109.07575400726141,21.794921725257673,-8.751303161783017,2,cruise
5.9,2222.7299042471473,6586.035051305667,5217.070994136656,-109.08470127745096,21.801354993204562,-8.755249213011613,2,cruise
6.0,2211.8214289975353,6588.21502336209,5217.070994136656,-109.08475249611816,21.799720564219317,-8.751873467523623,2,cruise
6.1000000000000005,2200.914361229785,6590.395086003418,5217.070994136656,-109.07067767750502,21.800626413288335,-8.745434079590854,2,cruise
6.2,2190.0052432899333,6592.5750999263455,5217.070994136656,-109.09117939851532,21.800139229269032,-8.753866382293783,2,cruise
6.300000000000001,2179.0949065370214,6594.754235696905,5217.070994136656,-109.10336752911955,21.791357705599744,-8.757207616700791,2,cruise
6.4,2168.1854856866516,6596.932045074747,5217.070994136656,-109.094208503696,21.77809377842235,-8.756901301774846,2,cruise
6.5,2157.275580666849,6599.109526779495,5217.070994136656,-109.09905019802933,21.77481704747873,-8.7468737235218,2,cruise
6.6000000000000005,2146.366213762483,6601.288345882351,5217.070994136656,-109.09366904365929,21.788191028553157,-8.7484187803143,2,cruise
6.7,2135.456150915505,6603.466941126389,5217.070994136656,-109.100628469776,21.785952440384353,-8.745993812401586,2,cruise
6.800000000000001,2124.546264641886,6605.644451982355,5217.070994136656,-109.09886273619146,21.77510855966202,-8.745088914585308,2,cruise
6.9,2113.6366065965967,6607.824480312359,5217.070994136656,-109.09658045289008,21.800283300037357,-8.72632046847249,2,cruise
7.0,2102.7269485513075,6610.004508642362,5216.247412089809,-109.09658045289008,21.800283300037357,-7.745320468472491,2,cruise
7.1000000000000005,2091.8172905060183,6612.184536972366,5215.521930042962,-109.09658045289008,21.800283300037357,-6.764320468472491,2,cruise
7.2,2080.907632460729,6614.36456530237,5214.894547996115,-109.09658045289008,21.800283300037357,-5.783320468472491,2,cruise
7.300000000000001,2069.99797441544,6616.544593632373,5214.365265949267,-109.09658045289008,21.800283300037357,-4.802320468472491,2,cruise
7.4,2059.0883163701506,6618.724621962377,5213.93408390242,-109.09658045289008,21.800283300037357,-3.821320468472491,2,cruise
7.5,2048.1786583248613,6620.90465029238,5213.601001855573,-109.09658045289008,21.800283300037357,-2.840320468472491,2,cruise
7.6000000000000005,2037.2690002795723,6623.084678622384,5213.3660198087255,-109.09658045289008,21.800283300037357,-1.859320468472491,2,cruise
7.7,2026.3593422342833,6625.264706952387,5213.2291377618785,-109.09658045289008,21.800283300037357,-0.878320468472491,2,cruise
7.800000000000001,2015.4496841889943,6627.444735282391,5213.190355715031,-109.09658045289008,21.800283300037357,0.10267953152750908,2,cruise
7.9,2004.5400261437053,6629.624763612394,5213.249673668183,-109.09658045289008,21.800283300037357,1.0836795315275092,2,cruise
8.0,1993.6303680984163,6631.804791942398,5213.407091621336,-109.09658045289008,21.800283300037357,2.064679531527509,2,cruise
8.1,1982.7207100531273,6633.9848202724015,5213.662609574489,-109.09658045289008,21.800283300037357,3.045679531527509,2,cruise
8.200000000000001,1971.8110520078383,6636.164848602405,5214.016227527642,-109.09658045289008,21.800283300037357,4.026679531527509,2,cruise
8.3,1960.9013939625493,6638.344876932409,5214.467945480795,-109.09658045289008,21.800283300037357,5.007679531527509,2,cruise
8.4,1949.9917359172603,6640.524905262412,5215.017763433947,-109.09658045289008,21.800283300037357,5.9886795315275085,2,cruise
8.5,1939.0820778719713,6642.704933592416,5215.6656813870995,-109.09658045289008,21.800283300037357,6.969679531527508,2,cruise
8.6,1928.1724198266822,6644.884961922419,5216.411699340252,-109.09658045289008,21.800283300037357,7.950679531527508,2,cruise
8.700000000000001,1917.2627617813932,6647.064990252423,5217.255817293405,-109.09658045289008,21.800283300037357,8.931679531527509,2,cruise
8.8,1906.3531037361042,6649.245018582426,5218.198035246558,-109.09658045289008,21.800283300037357,9.912679531527509,2,cruise
8.9,1895.4434456908152,6651.42504691243,5219.238353199711,-109.09658045289008,21.800283300037357,10.893679531527509,2,cruise
9.0,1884.5337876455262,6653.6050752424335,5220.3767711528635,-109.09658045289008,21.800283300037357,11.874679531527509,2,cruise
9.1,1873.6241296002372,6655.785103572437,5221.613289106016,-109.09658045289008,21.800283300037357,12.855679531527509,2,cruise
9.200000000000001,1862.7144715549482,6657.965131902441,5222.947907059169,-109.09658045289008,21.800283300037357,13.836679531527508,2,cruise
9.3,1851.8048135096592,6660.145160232444,5224.380625012322,-109.09658045289008,21.800283300037357,14.817679531527508,2,cruise
9.4,1840.8951554643702,6662.325188562448,5225.911442965475,-109.09658045289008,21.800283300037357,15.798679531527508,2,cruise
9.5,1829.9854974190812,6664.505216892451,5227.540360918628,-109.09658045289008,21.800283300037357,16.77967953152751,2,cruise
9.600000000000001,1819.0758393737922,6666.685245222455,5229.26737887178,-109.09658045289008,21.800283300037357,17.76067953152751,2,cruise
9.700000000000001,1808.1661813285032,6668.865273552458,5231.092496824933,-109.09658045289008,21.800283300037357,18.741679531527513,2,cruise
9.8,1797.2565232832142,6671.045301882462,5233.015714778086,-109.09658045289008,21.800283300037357,19.722679531527515,2,cruise
9.9,1786.3468652379252,6673.225330212465,5235.0370327312385,-109.09658045289008,21.800283300037357,20.703679531527516,2,cruise
