time,x,y,z,vx,vy,vz,priority,type
3.5,5204.932977449471,5674.773394262809,7933.43146133659,-4.961406210443286,-12.920197576741877,-72.00750111514002,1,ballistic
3.6,5204.436836828427,5673.481374505135,7926.279761225075,-4.961406210443286,-12.920197576741877,-71.02650111514002,1,ballistic
3.7,5203.940696207383,5672.189354747461,7919.226161113561,-4.961406210443286,-12.920197576741877,-70.04550111514003,1,ballistic
3.8000000000000003,5203.4445555863385,5670.897334989787,7912.270661002047,-4.961406210443286,-12.920197576741877,-69.06450111514003,1,ballistic
3.9000000000000004,5202.948414965294,5669.605315232113,7905.413260890533,-4.961406210443286,-12.920197576741877,-68.08350111514004,1,ballistic
4.0,5202.45227434425,5668.313295474439,7898.653960779019,-4.961406210443286,-12.920197576741877,-67.10250111514004,1,ballistic
4.1000000000000005,5201.956133723206,5667.021275716765,7891.9927606675055,-4.961406210443286,-12.920197576741877,-66.12150111514005,1,ballistic
4.2,5201.459993102162,5665.729255959091,7885.429660555991,-4.961406210443286,-12.920197576741877,-65.14050111514005,1,ballistic
4.3,5200.963852481118,5664.437236201416,7878.964660444477,-4.961406210443286,-12.920197576741877,-64.15950111514006,1,ballistic
4.4,5200.467711860074,5663.145216443742,7872.597760332963,-4.961406210443286,-12.920197576741877,-63.17850111514006,1,ballistic
4.5,5199.97157123903,5661.853196686068,7866.328960221449,-4.961406210443286,-12.920197576741877,-62.19750111514006,1,ballistic
4.6000000000000005,5199.475430617986,5660.561176928394,7860.158260109935,-4.961406210443286,-12.920197576741877,-61.216501115140055,1,ballistic
4.7,5198.979289996942,5659.26915717072,7854.085659998422,-4.961406210443286,-12.920197576741877,-60.23550111514005,1,ballistic
4.800000000000001,5198.4831493758975,5657.977137413046,7848.111159886907,-4.961406210443286,-12.920197576741877,-59.25450111514005,1,ballistic
4.9,5197.987008754853,5656.685117655372,7842.234759775393,-4.961406210443286,-12.920197576741877,-58.27350111514005,1,ballistic
5.0,5197.490868133809,5655.393097897698,7836.456459663879,-4.961406210443286,-12.920197576741877,-57.29250111514005,1,ballistic
5.1000000000000005,5196.994727512765,5654.101078140024,7830.776259552365,-4.961406210443286,-12.920197576741877,-56.31150111514005,1,ballistic
5.2,5196.498586891721,5652.80905838235,7825.194159440852,-4.961406210443286,-12.920197576741877,-55.330501115140045,1,ballistic
5.300000000000001,5196.002446270677,5651.5170386246755,7819.710159329337,-4.961406210443286,-12.920197576741877,-54.34950111514004,1,ballistic
5.4,5195.506305649633,5650.225018867001,7814.324259217823,-4.961406210443286,-12.920197576741877,-53.36850111514004,1,ballistic
5.5,5195.010165028589,5648.932999109327,7809.036459106309,-4.961406210443286,-12.920197576741877,-52.38750111514004,1,ballistic
5.6000000000000005,5194.514024407545,5647.640979351653,7803.846758994795,-4.961406210443286,-12.920197576741877,-51.40650111514004,1,ballistic
5.7,5194.0178837865005,5646.348959593979,7798.755158883281,-4.961406210443286,-12.920197576741877,-50.42550111514004,1,ballistic
5.800000000000001,5193.521743165456,5645.056939836305,7793.7616587717675,-4.961406210443286,-12.920197576741877,-49.444501115140035,1,ballistic
5.9,5193.025602544412,5643.764920078631,7788.866258660253,-4.961406210443286,-12.920197576741877,-48.46350111514003,1,ballistic
6.0,5192.529461923368,5642.472900320957,7784.068958548739,-4.961406210443286,-12.920197576741877,-47.48250111514003,1,ballistic
6.1000000000000005,5192.033321302324,5641.180880563283,7779.369758437225,-4.961406210443286,-12.920197576741877,-46.50150111514003,1,ballistic
6.2,5191.53718068128,5639.888860805609,7774.768658325711,-4.961406210443286,-12.920197576741877,-45.52050111514003,1,ballistic
6.300000000000001,5191.041040060236,5638.5968410479345,7770.265658214197,-4.961406210443286,-12.920197576741877,-44.53950111514003,1,ballistic
6.4,5190.544899439192,5637.30482129026,7765.860758102684,-4.961406210443286,-12.920197576741877,-43.558501115140025,1,ballistic
6.5,5190.048758818148,5636.012801532586,7761.553957991169,-4.961406210443286,-12.920197576741877,-42.577501115140024,1,ballistic
6.6000000000000005,5189.552618197104,5634.720781774912,7757.345257879655,-4.961406210443286,-12.920197576741877,-41.59650111514002,1,ballistic
6.7,5189.0564775760595,5633.428762017238,7753.234657768141,-4.961406210443286,-12.920197576741877,-40.61550111514002,1,ballistic
6.800000000000001,5188.560336955015,5632.136742259564,7749.222157656627,-4.961406210443286,-12.920197576741877,-39.63450111514002,1,ballistic
6.9,5188.064196333971,5630.84472250189,7745.307757545113,-4.961406210443286,-12.920197576741877,-38.65350111514002,1,ballistic
7.0,5187.568055712927,5629.552702744216,7741.4914574336,-4.961406210443286,-12.920197576741877,-37.672501115140015,1,ballistic
7.1000000000000005,5187.071915091883,5628.260682986542,7737.773257322086,-4.961406210443286,-12.920197576741877,-36.691501115140014,1,ballistic
7.2,5186.575774470839,5626.968663228868,7734.153157210571,-4.961406210443286,-12.920197576741877,-35.71050111514001,1,ballistic
7.300000000000001,5186.079633849795,5625.6766434711935,7730.631157099057,-4.961406210443286,-12.920197576741877,-34.72950111514001,1,ballistic
7.4,5185.583493228751,5624.384623713519,7727.207256987544,-4.961406210443286,-12.920197576741877,-33.74850111514001,1,ballistic
7.5,5185.087352607707,5623.092603955845,7723.88145687603,-4.961406210443286,-12.920197576741877,-32.76750111514001,1,ballistic
7.6000000000000005,5184.5912119866625,5621.800584198171,7720.6537567645155,-4.961406210443286,-12.920197576741877,-31.786501115140005,1,ballistic
7.7,5184.095071365618,5620.508564440497,7717.524156653001,-4.961406210443286,-12.920197576741877,-30.805501115140004,1,ballistic
7.800000000000001,5183.598930744574,5619.216544682823,7714.492656541487,-4.961406210443286,-12.920197576741877,-29.824501115140002,1,ballistic
7.9,5183.10279012353,5617.924524925149,7711.559256429973,-4.961406210443286,-12.920197576741877,-28.84350111514,1,ballistic
8.0,5182.606649502486,5616.632505167475,7708.723956318459,-4.961406210443286,-12.920197576741877,-27.86250111514,1,ballistic
8.1,5182.110508881442,5615.340485409801,7705.986756206946,-4.961406210443286,-12.920197576741877,-26.881501115139997,1,ballistic
8.200000000000001,5181.614368260398,5614.048465652127,7703.347656095431,-4.961406210443286,-12.920197576741877,-25.900501115139996,1,ballistic
8.3,5181.118227639354,5612.756445894453,7700.806655983917,-4.961406210443286,-12.920197576741877,-24.919501115139994,1,ballistic
8.4,5180.62208701831,5611.4644261367785,7698.363755872403,-4.961406210443286,-12.920197576741877,-23.938501115139992,1,ballistic
8.5,5180.125946397266,5610.172406379104,7696.018955760889,-4.961406210443286,-12.920197576741877,-22.95750111513999,1,ballistic
8.6,5179.6298057762215,5608.88038662143,7693.772255649375,-4.961406210443286,-12.920197576741877,-21.97650111513999,1,ballistic
8.700000000000001,5179.133665155177,5607.588366863756,7691.623655537862,-4.961406210443286,-12.920197576741877,-20.995501115139987,1,ballistic
8.8,5178.637524534133,5606.296347106082,7689.5731554263475,-4.961406210443286,-12.920197576741877,-20.014501115139986,1,ballistic
8.9,5178.141383913089,5605.004327348408,7687.620755314833,-4.961406210443286,-12.920197576741877,-19.033501115139984,1,ballistic
9.0,5177.645243292045,5603.712307590734,7685.766455203319,-4.961406210443286,-12.920197576741877,-18.052501115139982,1,ballistic
9.1,5177.149102671001,5602.42028783306,7684.010255091805,-4.961406210443286,-12.920197576741877,-17.07150111513998,1,ballistic
9.200000000000001,5176.652962049957,5601.128268075386,7682.352154980292,-4.961406210443286,-12.920197576741877,-16.09050111513998,1,ballistic
9.3,5176.156821428913,5599.836248317712,7680.792154868778,-4.961406210443286,-12.920197576741877,-15.10950111513998,1,ballistic
9.4,5175.660680807869,5598.5442285600375,7679.330254757264,-4.961406210443286,-12.920197576741877,-14.12850111513998,1,ballistic
9.5,5175.1645401868245,5597.252208802363,7677.96645464575,-4.961406210443286,-12.920197576741877,-13.14750111513998,1,ballistic
9.600000000000001,5174.66839956578,5595.960189044689,7676.700754534236,-4.961406210443286,-12.920197576741877,-12.16650111513998,1,ballistic
9.700000000000001,5174.172258944736,5594.668169287015,7675.533154422722,-4.961406210443286,-12.920197576741877,-11.18550111513998,1,ballistic
9.8,5173.676118323692,5593.376149529341,7674.463654311208,-4.961406210443286,-12.920197576741877,-10.20450111513998,1,ballistic
9.9,5173.179977702648,5592.084129771667,7673.492254199694,-4.961406210443286,-12.920197576741877,-9.22350111513998,1,ballistic
