time,x,y,z,vx,vy,vz,priority,type
0.0,5481.09465140986,-1226.489431480077,9707.001113339133,19.736802905936386,-40.58226521123505,-101.45676483632441,1,ballistic
0.1,5483.068331700453,-1230.5476580012005,9696.904486855501,19.736802905936386,-40.58226521123505,-100.47576483632442,1,ballistic
0.2,5485.042011991047,-1234.605884522324,9686.905960371869,19.736802905936386,-40.58226521123505,-99.49476483632442,1,ballistic
0.30000000000000004,5487.01569228164,-1238.6641110434475,9677.005533888236,19.736802905936386,-40.58226521123505,-98.51376483632443,1,ballistic
0.4,5488.989372572234,-1242.722337564571,9667.203207404604,19.736802905936386,-40.58226521123505,-97.53276483632443,1,ballistic
0.5,5490.963052862828,-1246.7805640856946,9657.498980920971,19.736802905936386,-40.58226521123505,-96.55176483632444,1,ballistic
0.6000000000000001,5492.936733153421,-1250.838790606818,9647.89285443734,19.736802905936386,-40.58226521123505,-95.57076483632444,1,ballistic
0.7000000000000001,5494.910413444015,-1254.8970171279416,9638.384827953707,19.736802905936386,-40.58226521123505,-94.58976483632445,1,ballistic
0.8,5496.8840937346085,-1258.955243649065,9628.974901470074,19.736802905936386,-40.58226521123505,-93.60876483632445,1,ballistic
0.9,5498.857774025202,-1263.0134701701886,9619.663074986442,19.736802905936386,-40.58226521123505,-92.62776483632446,1,ballistic
1.0,5500.831454315796,-1267.0716966913121,9610.449348502809,19.736802905936386,-40.58226521123505,-91.64676483632446,1,ballistic
1.1,5502.805134606389,-1271.1299232124356,9601.333722019177,19.736802905936386,-40.58226521123505,-90.66576483632447,1,ballistic
1.2000000000000002,5504.778814896983,-1275.1881497335592,9592.316195535544,19.736802905936386,-40.58226521123505,-89.68476483632448,1,ballistic
1.3,5506.752495187577,-1279.2463762546827,9583.396769051911,19.736802905936386,-40.58226521123505,-88.70376483632448,1,ballistic
1.4000000000000001,5508.72617547817,-1283.3046027758062,9574.575442568279,19.736802905936386,-40.58226521123505,-87.72276483632449,1,ballistic
1.5,5510.699855768764,-1287.3628292969297,9565.852216084646,19.736802905936386,-40.58226521123505,-86.74176483632449,1,ballistic
1.6,5512.6735360593575,-1291.4210558180532,9557.227089601014,19.736802905936386,-40.58226521123505,-85.7607648363245,1,ballistic
1.7000000000000002,5514.647216349951,-1295.4792823391767,9548.700063117381,19.736802905936386,-40.58226521123505,-84.7797648363245,1,ballistic
1.8,5516.620896640545,-1299.5375088603002,9540.27113663375,19.736802905936386,-40.58226521123505,-83.79876483632451,1,ballistic
1.9000000000000001,5518.594576931138,-1303.5957353814238,9531.940310150118,19.736802905936386,-40.58226521123505,-82.81776483632451,1,ballistic
2.0,5520.568257221732,-1307.6539619025473,9523.707583666484,19.736802905936386,-40.58226521123505,-81.83676483632452,1,ballistic
2.1,5522.541937512326,-1311.7121884236708,9515.572957182852,19.736802905936386,-40.58226521123505,-80.85576483632452,1,ballistic
2.2,5524.515617802919,-1315.7704149447943,9507.53643069922,19.736802905936386,-40.58226521123505,-79.87476483632453,1,ballistic
2.3000000000000003,5526.489298093513,-1319.8286414659178,9499.598004215588,19.736802905936386,-40.58226521123505,-78.89376483632454,1,ballistic
2.4000000000000004,5528.4629783841065,-1323.8868679870413,9491.757677731955,19.736802905936386,-40.58226521123505,-77.91276483632454,1,ballistic
2.5,5530.4366586747,-1327.9450945081649,9484.015451248322,19.736802905936386,-40.58226521123505,-76.93176483632455,1,ballistic
2.6,5532.410338965294,-1332.0033210292884,9476.37132476469,19.736802905936386,-40.58226521123505,-75.95076483632455,1,ballistic
2.7,5534.384019255887,-1336.061547550412,9468.825298281057,19.736802905936386,-40.58226521123505,-74.96976483632456,1,ballistic
