id,timestep,x,y,z,vx,vy,vz,target_type,priority
1,0.0,7114.025515715486,2830.2653512628845,2525.8077830184297,1.7080491822034811,2.1440688824386385,2.9717052104644375,ballistic_missile,1
1,0.1,7172.099187910405,2903.163693265798,2626.7476601742205,1.7080491822034811,2.1440688824386385,2.9688199163467903,ballistic_missile,1
1,0.2,7230.172860105324,2976.0620352687115,2727.5894373300116,1.7080491822034811,2.1440688824386385,2.965934622229143,ballistic_missile,1
1,0.30000000000000004,7288.2465323002425,3048.960377271625,2828.3331144858025,1.7080491822034811,2.1440688824386385,2.9630493281114965,ballistic_missile,1
1,0.4,7346.320204495161,3121.8587192745385,2928.9786916415933,1.7080491822034811,2.1440688824386385,2.9601640339938493,ballistic_missile,1
1,0.5,7404.39387669008,3194.757061277452,3029.5261687973843,1.7080491822034811,2.1440688824386385,2.957278739876202,ballistic_missile,1
1,0.6000000000000001,7462.467548884999,3267.6554032803656,3129.9755459531752,1.7080491822034811,2.1440688824386385,2.954393445758555,ballistic_missile,1
1,0.7000000000000001,7520.541221079918,3340.553745283279,3230.326823108966,1.7080491822034811,2.1440688824386385,2.9515081516409083,ballistic_missile,1
1,0.8,7578.6148932748365,3413.4520872861926,3330.580000264757,1.7080491822034811,2.1440688824386385,2.948622857523261,ballistic_missile,1
1,0.9,7636.688565469755,3486.350429289106,3430.735077420548,1.7080491822034811,2.1440688824386385,2.945737563405614,ballistic_missile,1
1,1.0,7694.762237664674,3559.2487712920197,3530.7920545763386,1.7080491822034811,2.1440688824386385,2.942852269287967,ballistic_missile,1
1,1.1,7752.835909859593,3632.147113294933,3630.7509317321296,1.7080491822034811,2.1440688824386385,2.93996697517032,ballistic_missile,1
1,1.2000000000000002,7810.909582054512,3705.0454552978467,3730.6117088879205,1.7080491822034811,2.1440688824386385,2.937081681052673,ballistic_missile,1
1,1.3,7868.9832542494305,3777.9437973007603,3830.374386043711,1.7080491822034811,2.1440688824386385,2.934196386935026,ballistic_missile,1
1,1.4000000000000001,7927.056926444349,3850.842139303674,3930.038963199502,1.7080491822034811,2.1440688824386385,2.9313110928173787,ballistic_missile,1
1,1.5,7985.130598639268,3923.7404813065873,4029.605440355293,1.7080491822034811,2.1440688824386385,2.928425798699732,ballistic_missile,1
1,1.6,8043.204270834187,3996.638823309501,4129.073817511084,1.7080491822034811,2.1440688824386385,2.925540504582085,ballistic_missile,1
1,1.7000000000000002,8101.277943029106,4069.5371653124143,4228.444094666875,1.7080491822034811,2.1440688824386385,2.9226552104644377,ballistic_missile,1
1,1.8,8159.3516152240245,4142.435507315328,4327.7162718226655,1.7080491822034811,2.1440688824386385,2.9197699163467905,ballistic_missile,1
1,1.9000000000000001,8217.425287418942,4215.333849318242,4426.890348978456,1.7080491822034811,2.1440688824386385,2.916884622229144,ballistic_missile,1
1,2.0,8275.49895961386,4288.232191321155,4525.966326134247,1.7080491822034811,2.1440688824386385,2.9139993281114966,ballistic_missile,1
1,2.1,8333.572631808778,4361.130533324069,4624.944203290038,1.7080491822034811,2.1440688824386385,2.9111140339938495,ballistic_missile,1
1,2.2,8391.646304003696,4434.028875326982,4723.823980445829,1.7080491822034811,2.1440688824386385,2.9082287398762023,ballistic_missile,1
1,2.3000000000000003,8449.719976198614,4506.927217329896,4822.60565760162,1.7080491822034811,2.1440688824386385,2.9053434457585556,ballistic_missile,1
1,2.4000000000000004,8507.793648393532,4579.8255593328095,4921.289234757411,1.7080491822034811,2.1440688824386385,2.9024581516409085,ballistic_missile,1
1,2.5,8565.86732058845,4652.723901335723,5019.874711913201,1.7080491822034811,2.1440688824386385,2.8995728575232613,ballistic_missile,1
1,2.6,8623.940992783368,4725.6222433386365,5118.362089068992,1.7080491822034811,2.1440688824386385,2.896687563405614,ballistic_missile,1
1,2.7,8682.014664978286,4798.52058534155,5216.751366224783,1.7080491822034811,2.1440688824386385,2.8938022692879675,ballistic_missile,1
1,2.8000000000000003,8740.088337173203,4871.418927344464,5315.042543380574,1.7080491822034811,2.1440688824386385,2.8909169751703203,ballistic_missile,1
1,2.9000000000000004,8798.162009368121,4944.317269347377,5413.235620536365,1.7080491822034811,2.1440688824386385,2.888031681052673,ballistic_missile,1
1,3.0,8856.23568156304,5017.215611350291,5511.330597692156,1.7080491822034811,2.1440688824386385,2.885146386935026,ballistic_missile,1
